object_uid,timestamp[ns],t_wo_x[m],t_wo_y[m],t_wo_z[m],q_wo_w,q_wo_x,q_wo_y,q_wo_z
106957734975303,59211141641890,0.04524444013419757,-0.5007092623293264,-0.6707303601185381,0.40724742809178677,-0.39537217643534084,-0.5790524568023183,0.5852594524521633
111305855142671,59211141641890,-0.3086775010743442,0.11014459675946775,-1.0072522068574359,0.7530284852864034,0.6213306552247512,0.14137176217635042,0.16404372003950593
96945373046044,59211174970009,0.27137130904694107,-0.4300366974949703,-0.7316190965594824,-0.4100739615631758,-0.41586093667349483,-0.570717844260388,-0.5772176102993585
106957734975303,59211174970009,0.04524577663616497,-0.5007170133711795,-0.6707330592271394,0.4072290564996137,-0.3953125303815179,-0.5791439159414191,0.5852220292280823
111305855142671,59211174970009,-0.30867234294068885,0.11015246257138706,-1.0072478479052134,0.7529894726986164,0.6213525497193616,0.14143279088255842,0.16408725918083486
96945373046044,59211174970021,0.27137130904694107,-0.4300366974949703,-0.7316190965594824,-0.4100739617073366,-0.41586093649712813,-0.5707178446575202,-0.5772176099313467
106957734975303,59211174970021,0.04524577306312691,-0.5007170144225178,-0.6707330593037846,0.40722905648372226,-0.39531253034764047,-0.5791439158828181,0.5852220293200167
111305855142671,59211174970021,-0.30867234294068885,0.11015246257138706,-1.0072478479052134,0.7529894726879468,0.6213525497270312,0.14143279086243157,0.16408725921810283
96945373046044,59211176811128,0.27136971343782346,-0.4300379472724911,-0.7316282418017325,-0.4100960815823875,-0.4158338712545742,-0.5707787824270861,-0.5771611360090518
106957734975303,59211176811128,0.04524625869772325,-0.5007167516376188,-0.6707332297685067,0.40722661787691633,-0.3953073317812268,-0.5791349234345402,0.5852361366072711
111305855142671,59211176811128,-0.3086718197461035,0.11015333231376728,-1.00724650676246,0.7529878354143704,0.6213537266141249,0.14142970237178284,0.16409297799646755
96945373046044,59211208203414,0.2713730164466305,-0.4300324116529094,-0.7315822093890104,-0.40992765324788727,-0.4160163068877639,-0.5704547623416865,-0.5774695798289603
106957734975303,59211208203414,0.045252698171154876,-0.5007143794456574,-0.6707326224600348,0.4072281213108925,-0.3952651457412157,-0.5790738183383284,0.5853240424677988
111305855142671,59211208203414,-0.3086754784869112,0.11015829226477664,-1.0072526185553636,0.752929453409291,0.6214229818272164,0.14140145146937153,0.164122958077511
96945373046044,59211208298140,0.27137302327541857,-0.43003243925475254,-0.7315821491196318,-0.4099277584131074,-0.4160166323967569,-0.5704543542769575,-0.5774696737822049
106957734975303,59211208298140,0.04525272800590138,-0.5007144017242666,-0.67073262130667,0.407228155956959,-0.39526463724026956,-0.5790738338359361,0.5853243464180894
111305855142671,59211208298140,-0.3086754718074122,0.11015832456437175,-1.0072526487302191,0.7529285464867983,0.6214240346210849,0.141401759482509,0.16412286707153492
96945373046044,59211208298152,0.27137302327541857,-0.43003243925475254,-0.7315821491196318,-0.40992775842642765,-0.41601663243798603,-0.5704543542252718,-0.5774696737941052
106957734975303,59211208298152,0.04525271960938315,-0.500714373137627,-0.6707326220001635,0.4072281559613473,-0.3952646371758626,-0.579073833837899,0.5853243464565879
111305855142671,59211208298152,-0.30867547102354714,0.11015832407197346,-1.0072526785181615,0.7529285463719269,0.6214240347544324,0.14140175952152212,0.16412286706000803
96945373046044,59211241530882,0.2713840054679657,-0.4300373460742406,-0.7315741459370838,-0.40995917275758065,-0.4159618878055265,-0.5704336590094911,-0.5775072512395204
106957734975303,59211241530882,0.04525117148172619,-0.5007208341452217,-0.6707279045310441,0.407235725754825,-0.3953085300566559,-0.5790847823609299,0.5852786042316784
111305855142671,59211241530882,-0.3086735335176879,0.11013354212020954,-1.0072500412646233,0.7531078222693308,0.6212388454629235,0.14134417713452826,0.1640509936416207
96945373046044,59211241626270,0.2713838688173643,-0.43003739206696234,-0.7315743873064315,-0.40995813600845804,-0.4159630346939292,-0.5704351209536593,-0.5775057170896856
106957734975303,59211241626270,0.045251232660950796,-0.5007208132515374,-0.6707277839996606,0.40723602668336156,-0.39530850919519545,-0.5790845662023677,0.5852786228073226
111305855142671,59211241626270,-0.3086735285159194,0.11013341936294363,-1.0072500391038104,0.7531084662326636,0.6212383096321528,0.1413436913705472,0.16405048504596992
96945373046044,59211241626282,0.2713838688173643,-0.43003739206696234,-0.7315743873064315,-0.40995813587805385,-0.4159630348381864,-0.5704351211375448,-0.5775057168967175
106957734975303,59211241626282,0.04525123780171897,-0.5007208131849955,-0.6707278434989006,0.4072360267212126,-0.3953085091925713,-0.579084566175179,0.585278622809659
111305855142671,59211241626282,-0.3086735285159194,0.11013341936294363,-1.0072500391038104,0.7531084663136624,0.621238309564755,0.14134369130944693,0.1640504849819978
96945373046044,59211274858351,0.27137966876712694,-0.43002123523334146,-0.7315516867715519,-0.4098992124641292,-0.41591231598664474,-0.5702959177516662,-0.5777215135579572
106957734975303,59211274858351,0.045252036107163995,-0.5007260524875339,-0.6707344744616048,0.4073072388893023,-0.3953025594463863,-0.5791301174333725,0.5851880097243255
111305855142671,59211274858351,-0.30867019683424946,0.11014711005255906,-1.0072498497560487,0.75302244337136,0.6213296346480942,0.14136555329884273,0.16408066683069292
96945373046044,59211274954401,0.27137960238484293,-0.43002129594567806,-0.7315521049487378,-0.4098990725858499,-0.41591277191923365,-0.570298297499912,-0.5777189353971545
106957734975303,59211274954401,0.045252026777491655,-0.5007259635070577,-0.6707345358113898,0.40730683799794476,-0.39530282950399376,-0.5791296056457875,0.5851886128171047
111305855142671,59211274954401,-0.30867015332321684,0.11014718207765994,-1.007249969068483,0.7530218218031494,0.6213302526068173,0.14136580227627682,0.16408096486368978
96945373046044,59211274954413,0.27137960238484293,-0.43002129594567806,-0.7315521049487378,-0.40989907256837654,-0.41591277197618576,-0.5702982977971772,-0.577718935075104
106957734975303,59211274954413,0.045252026777491655,-0.5007259635070577,-0.6707345358113898,0.4073068379478678,-0.3953028295377282,-0.5791296055818574,0.5851886128924395
111305855142671,59211274954413,-0.30867015253935176,0.11014718158526171,-1.0072499988564254,0.7530218217255062,0.6213302526840093,0.14136580230737783,0.16408096490091842
96945373046044,59211308185801,0.27139658965922536,-0.43005228742899315,-0.7316444123047525,-0.4105393977040278,-0.41558170311923226,-0.5707438423416984,-0.5770621434424261
106957734975303,59211308185801,0.04524598197566376,-0.5007226342927832,-0.6707341535775297,0.4072233416360665,-0.3952867216934343,-0.5791001351101863,0.5852867597981155
111305855142671,59211308185801,-0.30867108710476904,0.11016387604559763,-1.0072536388822086,0.7530174608270677,0.6213214432190718,0.14133085412537588,0.16416442232687678
96945373046044,59211308282526,0.27139675639527727,-0.43005237995028045,-0.7316451219887524,-0.4105455436233895,-0.4155769833884646,-0.570747390708545,-0.5770576604535347
106957734975303,59211308282526,0.04524598304781757,-0.500722571862812,-0.6707341545812913,0.4072230006108164,-0.39528670645607916,-0.5790997361641178,0.5852874020917225
111305855142671,59211308282526,-0.30867102836843024,0.11016389188221554,-1.0072536972317707,0.7530173607929157,0.6213215236016872,0.1413310983842921,0.16416436666718967
96945373046044,59211308282538,0.27139675639527727,-0.43005237995028045,-0.7316451219887524,-0.4105455443857451,-0.4155769828030129,-0.5707473911486917,-0.5770576598974482
106957734975303,59211308282538,0.04524597947477951,-0.5007225729141505,-0.6707341546579364,0.40722300056851446,-0.3952867064541889,-0.5790997361146314,0.5852874021713945
111305855142671,59211308282538,-0.30867102836843024,0.11016389188221554,-1.0072536972317707,0.7530173607805073,0.621321523611658,0.14133109841459052,0.16416436666028547
96945373046044,59211341546745,0.2714255774484242,-0.43007954335065546,-0.7317049791734507,-0.4112582571632257,-0.41507673790916755,-0.5710210270195843,-0.5766393450530838
106957734975303,59211341546745,0.04524712536953385,-0.5007196989025278,-0.6707243324976109,0.40722793883490055,-0.3952773518855707,-0.5791064979530063,0.5852835936084438
111305855142671,59211341546745,-0.30866516659636367,0.1101498243287643,-1.0072565008297107,0.7530230422914259,0.6213385916429646,0.14137922889462937,0.16403221010052477
96945373046044,59211341642634,0.27142562596122527,-0.43007959408282037,-0.731705096325072,-0.41125932336582094,-0.4150750017929045,-0.5710220667808918,-0.5766388046954402
106957734975303,59211341642634,0.04524710843749771,-0.5007197645530563,-0.6707242722245452,0.40722760087238524,-0.39527659197852083,-0.5791069647877229,0.5852838800581459
111305855142671,59211341642634,-0.30866515141034595,0.110149984083377,-1.0072565030708556,0.7530221614565242,0.6213393295920836,0.14138013996353616,0.16403267321267284
96945373046044,59211341642646,0.27142562596122527,-0.43007959408282037,-0.731705096325072,-0.4112593234993099,-0.4150750015755423,-0.5710220669110699,-0.5766388046277869
106957734975303,59211341642646,0.045247103614017514,-0.5007197349150783,-0.6707242728413937,0.40722760083007226,-0.39527659188338027,-0.5791069648461707,0.5852838800940096
111305855142671,59211341642646,-0.3086651657024982,0.11014997987802344,-1.0072565033774366,0.7530221613462432,0.621339329684475,0.14138014007760233,0.1640326732706547
96945373046044,59211374874188,0.2714245987066014,-0.43008513276145954,-0.7317058070365416,-0.411300246472804,-0.4151707772191335,-0.5709990131042512,-0.5765634917584034
106957734975303,59211374874188,0.04525318982425622,-0.5007287030531629,-0.6707296296140826,0.4072753151937287,-0.3952584423283236,-0.5790789582239414,0.5852906470671738
111305855142671,59211374874188,-0.3086651487815108,0.11015301541886158,-1.0072583719292747,0.752997518647743,0.621375266414147,0.1412761291489169,0.1640992703572703
96945373046044,59211374970738,0.2714245490013567,-0.43008511777567704,-0.7317058682256627,-0.4113000307563532,-0.4151713649471723,-0.5709990265341496,-0.5765632091321631
106957734975303,59211374970738,0.04525321997629078,-0.5007286956272522,-0.6707296885768061,0.40727510627518293,-0.39525765931856865,-0.5790787485822378,0.5852915286410475
111305855142671,59211374970738,-0.3086651386679734,0.11015292594598719,-1.0072583403674322,0.7529972701666425,0.6213757167149139,0.14127615459619747,0.16409868354475923
96945373046044,59211374970750,0.2714245632935089,-0.4300851135703234,-0.731705867919082,-0.4113000307295305,-0.4151713650202524,-0.5709990265358194,-0.5765632090970203
106957734975303,59211374970750,0.04525321997629078,-0.5007286956272522,-0.6707296885768061,0.40727510624920543,-0.39525765922120687,-0.5790787485561703,0.5852915287506651
111305855142671,59211374970750,-0.30866513945183843,0.11015292643838542,-1.0072583105794897,0.7529972701357456,0.6213757167709055,0.14127615459936166,0.1640986834717931
96945373046044,59211408208292,0.27143461778093525,-0.43009085933520663,-0.7317148111719094,-0.4113345613191539,-0.4149689536423526,-0.5710910668471572,-0.5765931317183082
106957734975303,59211408208292,0.045251711219746055,-0.5007327269230303,-0.6707251891353216,0.4073371786551181,-0.39529761149462206,-0.5791195248751889,0.5851809951974438
111305855142671,59211408208292,-0.308659513953314,0.11015375261833432,-1.0072552243480146,0.7530841290618788,0.6212739517625443,0.14125940702335235,0.16409982127922712
96945373046044,59211408298842,0.27143460598966734,-0.4300909249191933,-0.731714810398084,-0.411334767293629,-0.41496896228019836,-0.5710911102175561,-0.5765929356054152
106957734975303,59211408298842,0.04525172318930229,-0.5007327544583314,-0.6707251883651829,0.4073369624144296,-0.3952977911186002,-0.5791195845719538,0.5851809653029981
111305855142671,59211408298842,-0.3086594919385082,0.11015388477110394,-1.007255166319781,0.7530839198989285,0.6212738653230142,0.14126001685901657,0.1641005834640934
96945373046044,59211408298854,0.27143460598966734,-0.4300909249191933,-0.731714810398084,-0.4113347673209376,-0.4149689622813436,-0.5710911102233063,-0.5765929355794142
106957734975303,59211408298854,0.04525171804853412,-0.5007327545248734,-0.6707251288659428,0.40733696238575984,-0.39529779114241503,-0.5791195845798687,0.5851809652990347
111305855142671,59211408298854,-0.3086594927223733,0.11015388526350217,-1.0072551365318385,0.7530839198711973,0.6212738653115538,0.14126001693986986,0.1641005835651458
96945373046044,59211441535722,0.27141984800692087,-0.43006626745221654,-0.7317018310233002,-0.4113892819442247,-0.41508350157730417,-0.5710999622448265,-0.5764628162715244
106957734975303,59211441535722,0.04525127088994921,-0.5007366989089925,-0.6707247772646222,0.4072947262814029,-0.3952556799890077,-0.5791452112126033,0.5852134462820326
111305855142671,59211441535722,-0.30865425315650324,0.11016141808790442,-1.0072565245572933,0.753006673004996,0.621340733990449,0.14137007887361203,0.16410710981985416
96945373046044,59211441626947,0.27141993850231305,-0.43006646111757996,-0.7317019447074532,-0.41138813862000206,-0.41508414957585293,-0.5710993867600322,-0.5764637357336332
106957734975303,59211441626947,0.045251292823753814,-0.5007367560157298,-0.670724835376875,0.40729485701915524,-0.395255727563339,-0.5791450651739243,0.5852134676840686
111305855142671,59211441626947,-0.30865423296871713,0.11016145508525133,-1.0072565246376253,0.7530068395074547,0.6213403349796921,0.14137000999553756,0.16410791588518797
96945373046044,59211441626959,0.27141993850231305,-0.43006646111757996,-0.7317019447074532,-0.4113881384696303,-0.41508414966107876,-0.5710993866843435,-0.576463735854562
106957734975303,59211441626959,0.045251289250715726,-0.5007367570670682,-0.67072483545352,0.40729485703635,-0.3952557275695959,-0.5791450651547172,0.5852134676868836
111305855142671,59211441626959,-0.30865423296871713,0.11016145508525133,-1.0072565246376253,0.7530068395293533,0.6213403349272136,0.14137000998647864,0.16410791599120286
96945373046044,59211474866876,0.2714661900979848,-0.4300245934008913,-0.7317540759907003,-0.41018274832924984,-0.41515071218098376,-0.5717146879564864,-0.576664820084859
106957734975303,59211474866876,0.04525472064121458,-0.5007403779642979,-0.6707299330439733,0.4073608072693235,-0.3952958477907405,-0.5791251437824051,0.5851601774380185
111305855142671,59211474866876,-0.3086592350386626,0.11016631161286178,-1.0072608810678723,0.7529673758262122,0.6213883689533568,0.14137612611597428,0.16410184896982383
96945373046044,59211474955051,0.2714662361099016,-0.43002458275442323,-0.7317541942227284,-0.4101811296306666,-0.4151512981520909,-0.5717171306166665,-0.576663127915241
106957734975303,59211474955051,0.04525477034645925,-0.5007403929500803,-0.6707298718548523,0.4073606374523022,-0.3952947027884289,-0.5791248755307121,0.5851613346278091
111305855142671,59211474955051,-0.30865919122905194,0.1101662638350861,-1.0072608194918384,0.7529679053001798,0.6213877113214507,0.1413762766874044,0.1641017799920392
96945373046044,59211474955063,0.2714662345421715,-0.43002458176962677,-0.7317541346468432,-0.41018112941040846,-0.4151512982318243,-0.5717171309490411,-0.5766631276849854
106957734975303,59211474955063,0.04525477034645925,-0.5007403929500803,-0.6707298718548523,0.4073606374291951,-0.39529470263262745,-0.5791248754942108,0.5851613347852689
111305855142671,59211474955063,-0.30865919962557026,0.11016629242172576,-1.0072608201853321,0.7529679053722257,0.6213877112319661,0.14137627670789268,0.1641017799826533
96945373046044,59211508194305,0.2714113238445497,-0.430060949395224,-0.7317098359543908,-0.41024781962878915,-0.4154200634322926,-0.5715796697724935,-0.5765583912237353
106957734975303,59211508194305,0.04525859833880552,-0.500740284252161,-0.6707294747515282,0.4073712778292888,-0.3952801964190906,-0.5790951291554274,0.5851931644398084
111305855142671,59211508194305,-0.3086530386240141,0.11016241030372603,-1.0072572245995262,0.7530236643256719,0.6213238080661355,0.14134802596779752,0.1641122239528206
96945373046044,59211508283156,0.2714115840580373,-0.4300614036948627,-0.7317099408641229,-0.4102601355722814,-0.4154145031996131,-0.5715755072258376,-0.5765577605332864
106957734975303,59211508283156,0.045258624600514,-0.5007403075821086,-0.6707294736748086,0.4073714574971368,-0.39528018131996023,-0.579095366797275,0.5851928144007301
111305855142671,59211508283156,-0.308653024331862,0.1101624145090796,-1.0072572242929456,0.7530239026644234,0.6213234599570078,0.14134820667012035,0.16411229263597119
96945373046044,59211508283168,0.27141158249030717,-0.4300614027100661,-0.731709881288238,-0.4102601372353674,-0.4154145024487776,-0.5715755066637377,-0.576557760448113
106957734975303,59211508283168,0.045258621027475965,-0.5007403086334471,-0.670729473751454,0.40737145752139825,-0.39528018131792114,-0.5790953668293651,0.5851928143534625
111305855142671,59211508283168,-0.308653024331862,0.1101624145090796,-1.0072572242929456,0.7530239026966075,0.6213234599100007,0.1413482066945218,0.16411229264524596
96945373046044,59211541521747,0.271449124828229,-0.4300945285933707,-0.7317215247781585,-0.4114281667389262,-0.4151517523119559,-0.5710796438816126,-0.5764060430895995
106957734975303,59211541521747,0.045257089133819706,-0.5007361694492987,-0.6707311329530798,0.4073085408222997,-0.39528086794955736,-0.5790959653005857,0.585235551704471
111305855142671,59211541521747,-0.3086464372099562,0.11016229433033037,-1.0072548425308099,0.753057505721892,0.6213061563285093,0.14127264684231583,0.1640886724865036
96945373046044,59211541611260,0.27144919942445017,-0.43009450953619555,-0.731721642397025,-0.4114278538398178,-0.41515245000693873,-0.5710804506264323,-0.5764049646301712
106957734975303,59211541611260,0.045257081987743614,-0.5007361715519754,-0.6707311331063702,0.4073078971468292,-0.3952808607931224,-0.5790958102695151,0.5852361579232523
111305855142671,59211541611260,-0.3086464429955898,0.11016241757999451,-1.0072548149036802,0.7530559642744883,0.6213076717282138,0.1412740643937129,0.16408878831891022
96945373046044,59211541611272,0.2714491783035099,-0.4300944861397058,-0.731721702972984,-0.4114278537978776,-0.4151524501004556,-0.5710804507345659,-0.5764049644856175
106957734975303,59211541611272,0.04525707515895552,-0.500736143950132,-0.670731193375749,0.40730789706055276,-0.3952808607921631,-0.5790958102487351,0.5852361580045081
111305855142671,59211541611272,-0.3086464330313415,0.11016238800855843,-1.0072548737860718,0.7530559640678768,0.6213076719313331,0.14127406458371736,0.16408878833443596
96945373046044,59211574849189,0.27144377871086045,-0.4300633478334035,-0.7316957632777101,-0.4106109983131937,-0.4155587638445837,-0.5712514305172427,-0.5765252162639619
106957734975303,59211574849189,0.04525593833338162,-0.5007384753473716,-0.6707251617776047,0.4072940322968785,-0.3952950888735321,-0.5790979232227987,0.5852341063940628
111305855142671,59211574849189,-0.3086457027044541,0.11016056603688484,-1.0072581341049474,0.753067803979326,0.6213016144383607,0.14127409965850138,0.16405735360453022
96945373046044,59211574939365,0.27144346464680547,-0.4300628992562505,-0.7316952422565245,-0.4106006964029744,-0.41556256942026487,-0.5712527767029046,-0.5765284764167694
106957734975303,59211574939365,0.04525597049072405,-0.5007384658853258,-0.6707251610877979,0.407294358472716,-0.3952948746883629,-0.5790974139150749,0.585234528029817
111305855142671,59211574939365,-0.3086456941586468,0.11016047754880681,-1.0072580429672195,0.7530680579462353,0.6213016072193001,0.14127353081393246,0.16405670501130157
96945373046044,59211574939377,0.27144346464680547,-0.4300628992562505,-0.7316952422565245,-0.4106006950314549,-0.41556256992690604,-0.5712527768821202,-0.5765284768507954
106957734975303,59211574939377,0.04525596691768599,-0.5007384669366642,-0.6707251611644431,0.4072943585161403,-0.39529487465984775,-0.5790974138472698,0.5852345280859504
111305855142671,59211574939377,-0.3086456857621285,0.11016044896216715,-1.0072580422737258,0.7530680579800465,0.6213016072183388,0.14127353073820093,0.16405670492495292
96945373046044,59211608288331,0.2714533864699019,-0.4300988635648533,-0.7317238455797029,-0.4114021322203202,-0.4151667510549012,-0.5711365617179203,-0.5763574258150269
106957734975303,59211608288331,0.04525246125136345,-0.5007542830808824,-0.670722487369193,0.40742836771781343,-0.39525766428507186,-0.5791436101614419,0.5851206566272288
111305855142671,59211608288331,-0.30864710091874736,0.11016967611671091,-1.0072614224271952,0.7530197442762042,0.6213360310598754,0.1413480087951772,0.16408394694972442
96945373046044,59211608379469,0.2714533808335573,-0.4300988002166275,-0.7317237275083393,-0.411401419912277,-0.41516826839608945,-0.5711356530565092,-0.5763577417011677
106957734975303,59211608379469,0.04525245360971106,-0.5007542217687916,-0.6707224289503595,0.40742767363958654,-0.39525841153027336,-0.5791433343486349,0.5851209081435607
111305855142671,59211608379469,-0.3086470723344431,0.11016968452741815,-1.0072614218140337,0.7530194618027918,0.6213363200271804,0.14134793302054047,0.1640842143295205
96945373046044,59211608379481,0.2714533808335573,-0.4300988002166275,-0.7317237275083393,-0.4114014198185034,-0.41516826859584277,-0.5711356529368866,-0.5763577417427531
106957734975303,59211608379481,0.04525245360971106,-0.5007542217687916,-0.6707224289503595,0.40742767354821313,-0.39525841162864606,-0.5791433343123249,0.585120908176672
111305855142671,59211608379481,-0.3086470723344431,0.11016968452741815,-1.0072614218140337,0.7530194617656047,0.6213363200652222,0.14134793301056503,0.16408421436472034
96945373046044,59211641619474,0.2714758001138617,-0.43005286597338765,-0.731712864664558,-0.4109647643597598,-0.415483033649921,-0.571134646073439,-0.5764434293652357
106957734975303,59211641619474,0.04525712686964525,-0.5007566696325734,-0.6707223847776114,0.40741539578449254,-0.3952529468510455,-0.5791552635796577,0.5851213412201842
111305855142671,59211641619474,-0.3086379434517758,0.11015366817912986,-1.0072688480814214,0.7530617270360467,0.6213361349162322,0.14121839794177526,0.16400245974863603
96945373046044,59211641707574,0.2714760190047605,-0.43005224108988327,-0.7317128096004583,-0.41096061161457403,-0.41548685592369783,-0.5711339884850369,-0.5764442865127466
106957734975303,59211641707574,0.04525709614103329,-0.5007568029032231,-0.6707223833832504,0.4074153607760814,-0.3952528227266721,-0.5791560555919071,0.58512066550543
111305855142671,59211641707574,-0.3086379275918935,0.11015367139968696,-1.0072689073507255,0.753061725955196,0.6213361633410166,0.14121882483930298,0.16400198943016872
96945373046044,59211641707586,0.27147604169343087,-0.4300522654711696,-0.7317128086003837,-0.41096061104902415,-0.41548685644423994,-0.5711339883954807,-0.5764442866294773
106957734975303,59211641707586,0.04525709614103329,-0.5007568029032231,-0.6707223833832504,0.4074153607713137,-0.3952528227097679,-0.5791560556997686,0.5851206654134065
111305855142671,59211641707586,-0.3086379191953753,0.11015364281304729,-1.0072689066572318,0.7530617259550486,0.6213361633448877,0.1412188248974408,0.16400198936611768
96945373046044,59211674946915,0.2714388627207204,-0.4299906113344033,-0.7316335853935776,-0.4099908159799444,-0.41590689631463973,-0.5709798896368594,-0.5769843585750853
106957734975303,59211674946915,0.04526322750780065,-0.5007497466073065,-0.6707260359506395,0.4074153003681419,-0.3952497819215442,-0.5790269718644427,0.5852505008715518
111305855142671,59211674946915,-0.30863558380626954,0.11017948083977291,-1.007259253893186,0.7530371305968716,0.6213105683951454,0.14132336783628519,0.16412179394078513
96945373046044,59211675035678,0.2714392103195663,-0.42999038048890814,-0.7316334011622163,-0.40999577911821683,-0.4159068751411767,-0.5709758920908089,-0.57698480306387
106957734975303,59211675035678,0.045263236221606884,-0.5007497454894262,-0.6707260953732344,0.407415682938695,-0.3952497021149699,-0.5790265848814781,0.5852506713145377
111305855142671,59211675035678,-0.3086355761936164,0.11017945274553143,-1.0072592234117497,0.7530371207726146,0.6213106551304239,0.14132347330089087,0.1641214198514824
96945373046044,59211675035690,0.2714392261794486,-0.4299903772683509,-0.7316334604315206,-0.40999577978908097,-0.4159068751383137,-0.5709758915504608,-0.5769848031239498
106957734975303,59211675035690,0.045263236221606884,-0.5007497454894262,-0.6707260953732344,0.40741568299040715,-0.39524970210418275,-0.5790265848291696,0.5852506713375759
111305855142671,59211675035690,-0.3086355761936164,0.11017945274553143,-1.0072592234117497,0.7530371207712867,0.6213106551421479,0.14132347331514636,0.16412141980091693
96945373046044,59211708274358,0.2714941975615352,-0.42999519910687145,-0.7316819666006535,-0.41066596654138404,-0.4156640199578534,-0.5710035324758146,-0.5766557485512909
106957734975303,59211708274358,0.04525815857574497,-0.5007555976170665,-0.6707239854512667,0.4074132022476922,-0.39530006386487976,-0.5790858384115998,0.5851597507466125
111305855142671,59211708274358,-0.3086309642575602,0.11016711566006776,-1.007260090784254,0.7530787485777262,0.6213002044793277,0.14120109805381298,0.16407530058771566
96945373046044,59211708363783,0.2714939948545233,-0.42999506373179075,-0.7316816163721126,-0.4106641219747682,-0.4156665857591327,-0.5710010289222106,-0.576657691681829
106957734975303,59211708363783,0.045258169294859124,-0.5007555944630513,-0.6707239852213311,0.40741265495797035,-0.39529971387672647,-0.5790857043189197,0.5851605009247777
