tracking_timestamp_us,left_yaw_rads_cpf,right_yaw_rads_cpf,pitch_rads_cpf,depth_m,left_yaw_low_rads_cpf,right_yaw_low_rads_cpf,pitch_low_rads_cpf,left_yaw_high_rads_cpf,right_yaw_high_rads_cpf,pitch_high_rads_cpf,tx_left_eye_cpf,ty_left_eye_cpf,tz_left_eye_cpf,tx_right_eye_cpf,ty_right_eye_cpf,tz_right_eye_cpf,session_uid
9993430597,-0.03548690676689148,0.022578641772270203,-0.4822151064872742,1.2242497645478072,-0.0575358122587204,0.002652395516633987,-0.5104472637176514,-0.015956168994307518,0.04361522197723389,-0.4252219498157501,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9993530581,-0.013585396111011505,0.047083556652069085,-0.5220783352851868,1.1974393316564709,-0.03998368978500366,0.025699364021420482,-0.5513384342193604,0.007454700767993926,0.07064878940582275,-0.4544640481472015,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9993630597,0.027875907719135284,0.17185521125793454,-0.6771218180656433,0.5565618321901632,-0.011469498276710509,0.002059556543827057,-0.7494209408760071,0.059820972383022315,0.3495001196861267,-0.4793046116828918,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9993730581,0.026754572987556458,0.1930452138185501,-0.6008837819099426,0.4545968974981222,-0.001184981316328049,0.16857919096946716,-0.6292800903320312,0.04851701110601425,0.22039602696895602,-0.5275514125823975,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9993830661,-0.007989052683115005,0.17202655971050262,-0.5523350834846497,0.40822667883669006,-0.032709449529647834,0.1501176506280899,-0.5792420506477356,0.01228247582912445,0.19521242380142212,-0.4868483245372772,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9993930645,-0.029522942379117012,0.15722788870334625,-0.5281810164451599,0.38843927984699134,-0.056171663105487823,0.13716766238212585,-0.5545084476470947,-0.00811193510890007,0.17817531526088715,-0.4633175134658814,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994030629,0.022486604750156403,0.17717598378658295,-0.4998801648616791,0.4602847959320828,0.0007105953991413116,0.15683956444263458,-0.5263404250144958,0.041501305997371674,0.19869045913219452,-0.43877243995666504,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994130613,-0.32355132699012756,-0.2586981356143951,-0.7485044002532959,1.2450604262600062,-0.4017613530158997,-0.2856000065803528,-0.7915096282958984,-0.25263217091560364,-0.2325299233198166,-0.6764703989028931,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994230597,-0.23391035199165344,-0.16908973455429074,-0.6777157783508301,1.2122797017584317,-0.2786369621753693,-0.1928858458995819,-0.7138081789016724,-0.19481009244918826,-0.1460888832807541,-0.6170766353607178,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994330581,-0.2261129915714264,-0.18389034271240232,-0.6912452578544617,1.8797608219313504,-0.25604066252708435,-0.20913435518741608,-0.7260897159576416,-0.1970307230949402,-0.15889519453048706,-0.6362192630767822,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994430629,-0.1872822642326355,-0.13260966539382935,-0.6250318288803101,1.396354181925502,-0.21365728974342346,-0.1560583859682083,-0.6579322218894958,-0.16135939955711365,-0.10802428424358368,-0.5698843598365784,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994530613,-0.16151928901672366,-0.08929482102394104,-0.6448889970779419,1.0793736627501165,-0.1931557059288025,-0.11565372347831725,-0.6787595152854919,-0.133119136095047,-0.0571897029876709,-0.5717332363128662,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994630597,-0.1368851661682129,-0.044121574610471725,-0.6163783669471741,0.827172506544984,-0.16357985138893127,-0.07100100815296173,-0.6483699679374695,-0.11172173172235488,-0.00866779685020447,-0.5421220064163208,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994730581,-0.12124188989400865,-0.0270921029150486,-0.6041171550750732,0.8094984414392616,-0.14694844186306,-0.052959196269512177,-0.6352558135986328,-0.09741680324077606,0.006338648498058319,-0.5314801335334778,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994830661,-0.15631264448165896,-0.052286382764577866,-0.6316518187522888,0.7442354029762451,-0.18643763661384585,-0.08408334851264954,-0.6651465892791748,-0.12882167100906372,-0.008875690400600433,-0.5472083687782288,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9994930645,-0.14394457638263702,-0.03961069509387016,-0.6318442225456238,0.7433744325966274,-0.17857353389263153,-0.0680142343044281,-0.6649978756904602,-0.11470723897218706,-0.0025245621800422673,-0.5475733876228333,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995030629,-0.13101497292518616,-0.03494969382882118,-0.6572713255882263,0.8238398679097876,-0.15976764261722565,-0.06568274646997453,-0.6903813481330872,-0.10450750589370728,0.00496673583984375,-0.5806052088737488,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995130613,-0.08992405235767365,-0.0005497746169567108,-0.5318545699119568,0.8162793274073559,-0.13985629379749298,-0.16495919227600098,-0.6053971648216248,-0.05329498276114464,0.17206387221813202,-0.3221486806869507,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995230597,-0.0973668098449707,0.0008802972733974457,-0.5381423234939575,0.7450920348095781,-0.15978343784809113,-0.056583240628242486,-0.5841614603996277,-0.04907573387026787,0.07513293623924255,-0.39764168858528137,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995330581,-0.10789108276367188,-0.002962891012430191,-0.5481055974960327,0.7014390633619344,-0.19477912783622744,-0.06799592077732086,-0.6011455059051514,-0.038884930312633514,0.08131571859121323,-0.38790547847747797,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995430629,-0.06771493703126907,-0.0016401149332523346,-0.4614749550819397,1.0636970437716091,-0.5501009225845337,-0.04765214025974274,-0.5941932797431946,0.35111457109451294,0.06305383890867232,-0.14410792291164398,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995530613,-0.06385891884565352,0.006213579326868057,-0.4861923456192017,1.015979278279593,-0.816524863243103,-0.03553840517997742,-0.6716752052307129,0.6051976084709167,0.06512397527694702,-0.059325408190488815,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995630597,-0.06806328892707825,-0.0060855932533741,-0.5113900303840637,1.1642521127630738,-0.7357949018478394,-0.03663928806781769,-0.6758064031600952,0.5234254598617554,0.03668839484453201,-0.1375715583562851,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995730581,-0.020056288689374924,-0.0008049942553043365,-0.4319268465042114,3.6031029685234226,-0.8876338005065918,-0.031190551817417145,-0.6407039761543274,0.7486005425453186,0.04161666333675385,0.027465473860502243,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995830661,-0.04585329443216324,0.033318668603897095,-0.4683800637722015,0.8912933394681513,-0.7830730080604553,-0.00989706814289093,-0.6512380242347717,0.5975270867347717,0.0930921584367752,-0.0406058244407177,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9995930645,-0.0078099705278873435,0.050205793231725686,-0.3694902360439301,1.1638798352327302,-0.7819800972938538,-0.0038620084524154663,-0.5663190484046936,0.6616764664649963,0.12414836883544922,0.08496470749378204,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996030629,-0.008572995662689209,-0.01624777540564537,-0.4743557870388031,4.0,-0.7267428040504456,-0.051685869693756104,-0.6587041616439819,0.6260392665863037,0.03261599689722061,-0.08198387920856476,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996130613,-0.130934476852417,0.0024910382926464076,-0.5928273797035217,0.566935019870916,-0.5862150192260742,-0.031367853283882134,-0.7127172946929932,0.2715439796447754,0.050816629081964486,-0.3117755353450775,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996230597,-0.1411188691854477,0.006633881479501724,-0.5758662819862366,0.5059641648519076,-0.4934025406837463,-0.02956847101449966,-0.6751346588134766,0.16927462816238406,0.0587192140519619,-0.3341115117073059,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996330581,-0.013506107032299042,0.16651658713817594,-0.4772915542125702,0.39152755047302396,-0.044461436569690704,0.03555890172719955,-0.5361717343330383,0.009308643639087677,0.30384838581085205,-0.3085622191429138,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996430629,-0.00440530851483345,0.17671285569667816,-0.4949627220630646,0.3924012251725696,-0.03174348548054695,0.07481201738119125,-0.5454095602035522,0.01751161366701126,0.2846904993057251,-0.3539535701274872,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996530613,-0.006105333566665649,0.18060871958732605,-0.5079179406166077,0.3832262331246457,-0.03635888546705246,0.08124592155218124,-0.5583938956260681,0.0180647149682045,0.2871731519699097,-0.3661063611507416,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996630597,-0.16527621448040009,0.009371697902679443,-0.5551683902740479,0.4217509010932284,-0.28422293066978455,-0.019669681787490845,-0.6009336709976196,-0.07200312614440918,0.050517957657575614,-0.42018893361091614,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996730581,-0.2108384668827057,-0.04064309224486351,-0.5811331868171692,0.4372501996087008,-0.28598397970199585,-0.06440217047929764,-0.6197989583015442,-0.14763090014457705,-0.011411629617214205,-0.491386741399765,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996830661,-0.19363436102867126,-0.026086989790201187,-0.5953828692436218,0.449499750558031,-0.25258663296699524,-0.0507475808262825,-0.6303002238273621,-0.1452367603778839,0.00578007847070694,-0.5091143250465393,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9996930645,-0.1805434226989746,-0.0036750547587871547,-0.5868827104568481,0.424292081130508,-0.2677935063838959,-0.02887878566980362,-0.6267948150634766,-0.10968606173992156,0.02960864454507828,-0.4820018112659454,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997030629,-0.13379856944084167,0.03408227860927582,-0.5880913734436035,0.4492472411800024,-0.2902819514274597,-0.005039285868406296,-0.6437253952026367,-0.007048308849334717,0.08914011716842651,-0.4229406714439392,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997130613,-0.035396769642829895,0.12203657627105713,-0.5190595388412476,0.4593815709718456,-0.15571394562721252,0.011075001209974287,-0.5909032225608826,0.0645333081483841,0.24135756492614746,-0.3195542395114899,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997230597,-0.02625376172363758,0.13128331303596494,-0.5244969129562378,0.460258703700683,-0.10889032483100893,0.035047899931669235,-0.5848404765129089,0.04144306480884552,0.23614166676998136,-0.35731905698776245,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997330581,-0.023030180484056473,0.1236296445131302,-0.5094051957130432,0.4903846238849627,-0.10298985242843628,0.06441819667816162,-0.5585784912109375,0.04306299239397049,0.1939181238412857,-0.36930862069129944,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997430565,-0.038415521383285516,0.11706390976905826,-0.5059978365898132,0.4618713329597658,-0.15060126781463626,0.038521140813827515,-0.5670892596244812,0.05594740808010101,0.2063826322555542,-0.3355180323123932,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997530581,0.02990681678056717,0.19372914731502533,-0.5414285659790039,0.4441991125201256,-0.043692518025636666,0.12927313148975372,-0.5901949405670166,0.08898039907217026,0.2670741081237793,-0.4063052237033844,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997630565,0.018239930272102356,0.18257704377174375,-0.5257094502449036,0.4394154664429818,-0.06116996705532074,0.09698852896690367,-0.5816397666931152,0.08123187720775604,0.2777272462844849,-0.36770933866500854,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997730581,-0.010457947850227356,0.15466231107711792,-0.528915286064148,0.4394825276126432,-0.10721608996391296,0.08054381608963013,-0.5848113894462585,0.06958849728107452,0.23970164358615875,-0.37061449885368347,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997830661,0.004994746297597885,0.17469365894794464,-0.5051946043968201,0.4211130630778854,-0.1043192893266678,0.10030266642570496,-0.5629796385765076,0.09397796541452408,0.2596052885055542,-0.33885401487350464,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9997930645,-0.02639154717326164,0.11670398712158205,-0.4971496760845184,0.4994200118671363,-0.18894881010055545,0.06507217139005661,-0.5605030059814453,0.11260925978422165,0.17890310287475586,-0.3269168734550476,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998030629,-0.09791885316371918,0.06448671966791153,-0.5631898045539856,0.4576809042272103,-0.4690049290657043,-0.0035037174820899963,-0.6718491315841675,0.21676555275917053,0.1491302251815796,-0.27751970291137695,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998130613,-0.14427834749221802,0.03056616708636284,-0.5857700109481812,0.43039353685083775,-0.4081441760063171,-0.0012890584766864774,-0.6630648374557495,0.08132175356149672,0.07640407979488373,-0.3870060443878174,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998230597,-0.15748943388462067,0.018280461430549618,-0.5778791308403015,0.4254572613936063,-0.434559166431427,-0.01240558922290802,-0.6571038961410522,0.08012476563453674,0.062384288758039474,-0.37357044219970703,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998330581,-0.19255435466766355,-0.004039157181978226,-0.5867775082588196,0.3976001640194864,-0.39840418100357056,-0.033579081296920776,-0.6510825157165527,-0.018242323771119118,0.038086019456386566,-0.4176655411720276,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998430565,-0.1782861053943634,0.006278589367866515,-0.5930824875831604,0.40847756126982976,-0.3703594505786896,-0.022480614483356476,-0.6546618342399597,-0.014509137719869612,0.04740192741155624,-0.4333549737930298,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998530581,-0.18085165321826935,0.020643197000026703,-0.5839112997055054,0.37191907754431497,-0.4190472066402435,-0.010343402624130249,-0.6551297903060913,0.0237564817070961,0.06513946503400803,-0.3993328213691711,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998630565,-0.1572391390800476,0.027852240949869156,-0.5682967901229858,0.40160655079013896,-0.4600375294685364,-0.00618748739361763,-0.6550145149230957,0.10348684340715407,0.07573597133159637,-0.3524602651596069,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998730581,-0.08862816542387009,0.03999796137213707,-0.5253235101699829,0.565137012685314,-0.5063654184341431,-0.03182317316532135,-0.6477769017219543,0.26706361770629883,0.12732906639575958,-0.22074218094348907,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998830645,-0.1141861155629158,0.0580667145550251,-0.5221255421638489,0.4207120496955645,-0.4388545155525207,-0.06495358049869537,-0.6383323669433594,0.16624662280082705,0.1928316056728363,-0.22044363617897034,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9998930629,-0.09807487577199936,0.07100948691368103,-0.5027487874031067,0.424148435202618,-0.2757830023765564,-0.023115947842597958,-0.5806114673614502,0.05146680027246475,0.17591410875320435,-0.2883161902427673,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999030613,-0.08869367092847824,0.07621823251247406,-0.4810281097888946,0.4299362425010994,-0.25757092237472534,-0.001961726695299149,-0.5527403950691223,0.05544810742139816,0.16337570548057556,-0.2886402904987335,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999130597,-0.0886622965335846,0.08106731623411179,-0.4666118323802948,0.4146062690637718,-0.20858882367610931,0.030489951372146606,-0.5201027393341064,0.011870019137859344,0.1399911344051361,-0.3189747333526611,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999230581,-0.10289283096790314,0.048194337636232376,-0.4569538831710815,0.4635588960363814,-0.2182646095752716,0.018912699073553085,-0.5044017434120178,-0.005911048501729965,0.08508613705635071,-0.3300844132900238,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999330565,-0.08448021113872528,0.063768170773983,-0.4674234986305237,0.4751217455731682,-0.17343012988567352,-0.000631771981716156,-0.5195767283439636,-0.010360844433307648,0.13667196035385132,-0.3227130472660065,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999430613,-0.06257857382297516,0.09294801950454712,-0.4806996285915375,0.4558642373436471,-0.17419518530368805,0.0271502286195755,-0.537406325340271,0.03152414411306381,0.16826695203781128,-0.3240652084350586,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999530597,-0.054521247744560235,0.10015004873275757,-0.473652184009552,0.4566481563782607,-0.14172466099262238,0.04466238245368004,-0.5227791666984558,0.017996735870838162,0.1654450297355652,-0.336856484413147,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999630581,0.12870889902114868,0.27638065814971924,-0.6009563803672789,0.5024330039042537,-0.008329395204782486,0.20574785768985748,-0.6643341183662415,0.24538058042526245,0.34790658950805664,-0.4512496888637543,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999730565,0.07335261255502701,0.2071239948272705,-0.565132737159729,0.5497998347326678,-0.05050116777420044,0.11473523080348967,-0.6320328116416931,0.17621886730194092,0.3105166554450989,-0.381869375705719,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999830645,0.11721648275852205,0.2578539252281189,-0.6075482368469238,0.532075050739865,-0.09366244077682497,0.1669495701789856,-0.6923025846481323,0.3003477454185486,0.3511069416999817,-0.40571945905685425,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
9999930629,0.05719483643770217,0.1631491333246231,-0.5688374042510986,0.6995565994562144,-0.009545426815748216,-0.00029940903186798096,-0.6459718942642212,0.11057426780462264,0.334458589553833,-0.3575531542301178,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000030613,0.1050172746181488,0.248736172914505,-0.5898791551589966,0.515860049010462,0.01950081810355186,0.13052941858768466,-0.65684574842453,0.17480367422103882,0.3699164390563965,-0.41749563813209534,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000130597,0.08937466144561768,0.2330559939146042,-0.6242430210113525,0.5300855817784718,-0.013057418167591095,0.04831867292523384,-0.7134838700294495,0.17534708976745605,0.4193868041038513,-0.393357127904892,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000230581,0.015577252954244612,0.16780225932598114,-0.6095819473266602,0.5009887412218555,-0.2305575609207153,-0.03270288556814194,-0.7320504188537598,0.23163670301437375,0.37717270851135254,-0.290821373462677,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000330565,-0.01585856825113296,0.13622859120368958,-0.6055558919906616,0.5016434051961177,-0.1768101304769516,-0.0282989963889122,-0.6998170018196106,0.12155850976705553,0.3153808116912842,-0.34477654099464417,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000430613,-0.020786959677934647,0.1265944242477417,-0.5877639055252075,0.5117941271588976,-0.36239126324653625,-0.004505962133407593,-0.7094939351081848,0.2800791263580322,0.2747959494590759,-0.2709217369556427,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000530597,-0.018762025982141498,0.13503609597682953,-0.5964674949645996,0.4930461379168518,-0.3439036011695862,0.0028955116868019104,-0.7142113447189331,0.2645803689956665,0.2834191620349884,-0.28479111194610596,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000630581,-0.009357448667287828,0.14266791939735413,-0.5993341207504272,0.4994394606382216,-0.16392819583415985,0.016098640859127045,-0.6827326416969299,0.12525242567062378,0.28525465726852417,-0.3722521662712097,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000730565,-0.007635537534952164,0.14366723597049713,-0.6102445125579834,0.5055593458759478,-0.15634170174598694,0.021772406995296482,-0.691569983959198,0.1218276396393776,0.28215527534484863,-0.3901085257530213,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000830645,-0.00983364135026932,0.17575207352638245,-0.6163285374641418,0.4129048680693043,-0.3555501401424408,0.08058542758226395,-0.7296198010444641,0.2971544861793518,0.28570935130119324,-0.3342486321926117,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10000930629,0.00951157882809639,0.19055910408496854,-0.6256322264671326,0.4252298112809642,-0.3232933878898621,0.09174762666225432,-0.7377473711967468,0.3054306209087372,0.3022667169570923,-0.3503575026988983,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10001030613,0.013528414070606232,0.20620127022266388,-0.6298202276229858,0.40007354533406503,-0.07152140140533447,0.07212423533201218,-0.7011860609054565,0.08499491959810257,0.3504527807235718,-0.4372808337211609,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10001130597,0.017105899751186367,0.22431707382202148,-0.6074374318122864,0.3653796663192725,-0.19824808835983276,0.1321418285369873,-0.6934329867362976,0.206525057554245,0.32772237062454224,-0.3881947994232178,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
10001230645,0.02011416107416153,0.2376883178949356,-0.595195472240448,0.3444997455622657,-0.10937440395355223,0.15488463640213013,-0.6608271598815918,0.13199692964553833,0.3303369879722595,-0.4243252277374267,0.0315,0.0,0.0,-0.0315,0.0,0.0,78afa5e7-6382-4816-aacb-60a02c29e470
